de	para	tipo	origem
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	java.lang.String	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	java.lang.invoke.CallSite	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	java.lang.invoke.MethodHandles	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	java.lang.invoke.MethodHandles$Lookup	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	java.lang.invoke.MethodType	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	java.lang.invoke.StringConcatFactory	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	java.util.concurrent.TimeUnit	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	org.slf4j.Logger	externo	slf4j-api-2.0.18.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	org.slf4j.LoggerFactory	externo	slf4j-api-2.0.18.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	org.springframework.beans.factory.DisposableBean	externo	spring-beans-7.0.9.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	org.springframework.boot.autoconfigure.condition.ConditionalOnProperty	externo	spring-boot-autoconfigure-4.1.1.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	org.springframework.boot.context.properties.EnableConfigurationProperties	externo	spring-boot-4.1.1.jar
br.com.sawcunhaos.security.starter.configuration.grpc.ScosGrpcClientConfiguration	org.springframework.context.annotation.Bean	externo	spring-context-7.0.9.jar
br.com.sawcunhaos.security.starter.configuration.properties.CorsProperties	java.lang.Boolean	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.properties.CorsProperties	java.lang.Long	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.properties.CorsProperties	java.lang.Object	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.properties.CorsProperties	java.lang.String	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.properties.CorsProperties	java.lang.invoke.CallSite	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.properties.CorsProperties	java.lang.invoke.MethodHandles	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.properties.CorsProperties	java.lang.invoke.MethodHandles$Lookup	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.properties.CorsProperties	java.lang.invoke.MethodType	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.properties.CorsProperties	java.lang.invoke.StringConcatFactory	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.properties.CorsProperties	java.util.Arrays	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.properties.CorsProperties	java.util.List	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.properties.CorsProperties	java.util.stream.Stream	jdk	java.base
br.com.sawcunhaos.security.starter.configuration.properties.CorsProperties	org.springframework.beans.factory.annotation.Value	externo	spring-beans-7.0.9.jar
